"KOD","USTAV","FAKULTA","PRIJMENI","JMENO","TITULPRED","TITULZA"
"13116","32-KFPP","11320",Mysliveček,Josef,doc. Mgr.,Ph.D.
"13120","32-UTF","11320",Tarana,Michal,Mgr.,Ph.D.
"13005","32-KSI","11320",Spier,Emmet,Dr.,
"10991","32-#EXT","11320",Belkhatir,Nouredin,Prof.,
"10992","32-#EXT","11320",Martens,Kai,,Ph.D.
"10993","32-STUD","11320",Živný,Stanislav,RNDr.,Ph.D.
"10994","32-MUAV","11320",Půža,Bedřich,Doc. RNDr.,CSc
"13006","32-MUUK","11320",Hansen,Wolfhard,,
"10995","32-CVUT","11320",Kračmar,Stanislav,doc. RNDr,CSc
"10996","32-MUAV","11320",Eisner,Jan,,
"10997","32-MUUK","11320",Nečasová,Šárka,RNDr.,DSc.
"10999","32-STUD","11320",Šik,Aleksandr,Ing.,"CSc., DSc."
"11000","32-STUD","11320",Landa,Michal,Mgr. Ing.,CSc.
"11001","32-KFNT","11320",Lančok,Adriana,Ing.,Ph.D.
"11002","32-KG","11320",Bulant,Petr,Mgr.,Dr.
"13009","32-#EXT","11320",Láska,Leoš,RNDr.,CSc.
"11005","32-UFPAV","11320",Hron,Martin,Ing.,Ph.D.
"11007","32-KPMS","11320",Janeček,Karel,Mgr.,Ph.D.
"11008","32-UFAL","11320",Čermák,František,prof. PhDr.,DrSc.
"11010","32-UFAL","11320",Ševčíková,Magda,Mgr.,Ph.D.
"11012","32-KCHFO","11320",Sychrovský,Vladimír,RNDr.,Ph.D.
"11015","32-KCHFO","11320",Kaprálová-Žďánská,Petra R.,Mgr.,Ph.D.
"11016","32-KPMS","11320",Nagy,Ivan,Doc. Ing.,CSc.
"11018","32-#EXT","11320",Skula,Ladislav,prof. RNDr.,DrSc.
"11019","32-MUNI","11320",Bulant,Michal,Mgr.,PhD.
"11020","32-KSI","11320",Mashkov,Viktor,,
"11022","32-KCHFO","11320",Sprinzl,Daniel,RNDr.,Ph.D.
"11023","32-KTIML","11320",Holeňa,Martin,prof. RNDr. Ing.,CSc.
"11025","32-#EXT","11320",Jurdzinsky,Tomasz,Dr.,
"11026","32-KPMS","11320",Jedlička,Petr,RNDr.,Ph.D.
"11029","32-#EXT","11320",Liška,Miroslav,Prof. RNDr.,DrSc.
"11030","32-FZUAV","11320",Hubička,Zdeněk,Mgr.,Ph.D.
"12733","32-#EXT","11320",Osswald,R.,Prof. Dr.,
"11032","32-KFKL","11320",Novák,Vít,Ing.,CSc.
"11035","32-KAM","11320",Tichý,Tomáš,RNDr.,Ph.D.
"11036","32-#EXT","11320",Hlásenská,Jana,Mgr.,
"11037","32-KSVI","11320",Bílý,Tomáš,Mgr.,
"12168","32-UIAV","11320",Chytil,Michal,RNDr.,DrSc.
"12708","32-KPMS","11320",Husová,Jana,,
"12170","32-KSI","11320",Španěl,Ondřej,Mgr.,
"12171","32-KSI","11320",Vosáhlo,Martin,Ing.,
"12709","32-UJFAV","11320",Lukáš,Petr,RNDr.,CSc.
"12172","32-#EXT","11320",Palková,Zdena,Doc. RNDr.,CSc.
"12177","32-KA","11320",Gažová,Lenka,Mgr.,
"12711","32-KPMS","11320",Prokešová,Michaela,RNDr.,Ph.D.
"12180","32-KFKL","11320",Turek,Ilja,doc. RNDr.,DrSc.
"12181","32-OVZS","11320",Jarušková,Daniela,prof. RNDr.,CSc.
"12182","32-#EXT","11320",Krejčí,Vladimír,Mgr.,
"12183","32-EBAS","11320",Pirohanič,Ondřej,,
"12184","32-KPMS","11320",Studený,Milan,RNDr.,DrSc.
"12186","32-KJP","11320",Dunning,Mariotta,,MA
"12187","32-KJP","11320",Šešerinac,Ljupka,PhDr.,
"12714","32-KPMS","11320",Fajfrová,Lucie,Mgr.,Ph.D.
"12190","32-AUAV","11320",Klvaňa,M.,Ing.,CSc.
"12192","32-KAM","11320",Babilon,Robert,Mgr.,
"12194","32-KAM","11320",Vaníček,Tomáš,,
"12195","32-KAM","11320",Foniok,Jan,Mgr.,Ph.D.
"12196","32-KAM","11320",Škovroň,Petr,Mgr.,Ph.D.
"12716","32-KAM","11320",Suchomel,,,
"12197","32-KAM","11320",Janata,Marek,RNDr.,Ph.D.
"12198","32-KAM","11320",Nyklová,Helena,RNDr.,
"12717","32-KFPP","11320",Koláček,Karel,RNDr.,CSc.
"11675","32-FJFI","11320",Král,Jaroslav,prof. Ing.,CSc.
"13062","32-UJV","11320",Klik,František,prof. Ing.,CSc.
"11676","32-SPDCR","11320",Míl,Jaroslav,Ing.,
"11677","32-KPMS","11320",Rollerová,Jana,Mgr.,
"11678","32-KPMS","11320",Feistauerová,Jaroslava,RNDr.,CSc.
"11945","32-FZUAV","11320",Novák,Václav,RNDr.,CSc.
"11946","32-#EXT","11320",Westerhoff,Stefan,Prof.,
"11947","32-#EXT","11320",Seman,Michal,RNDr.,CSc.
"11948","32-#EXT","11320",Wolf,Andreas,Prof.,
"11950","32-FZUAV","11320",Dvořák,Vladimír,RNDr.,DrSc.
"11952","32-ZCU","11320",Hora,Jaroslav,doc. RNDr.,CSc.
"11953","32-KDF","11320",Šimša,Jaromír,doc. RNDr.,CSc.
"11955","32-ZCU","11320",Ledvina,Jiří,Ing.,CSc.
"11956","32-FEL","11320",Berka,Roman,Ing.,Ph.D.
"11958","32-MUNI","11320",Karlík,Petr,prof. doc. et doc. PhDr.,CSc.
"11959","32-CZU","11320",Slavík,Václav,prof. RNDr.,DrSc.
"11960","32-FZUAV","11320",Nadrchal,Jaroslav,RNDr.,CSc.
"11961","32-STUD","11320",Ircing,Pavel,doc. Ing.,Ph.D.
"11964","32-ZCU","11320",Ryjáček,Zdeněk,prof. RNDr.,DrSc.
"11965","32-UIAV","11320",Šebesta,Václav,doc. Ing.,DrSc.
"11966","32-UFPAV","11320",Pavlo,Pavol,Ing.,CSc.
"11967","32-#EXT","11320",Bartuška,Karel,RNDr.,
"11968","32-STUD","11320",Janyška,Josef,prof. RNDr.,DSc.
"11969","32-#EXT","11320",Porubčan,Vladimír,Prof. RNDr.,DrSc.
"11970","32-KPMS","11320",Mareš,Milan,prof. RNDr.,DrSc.
"11971","32-#EXT","11320",van Dijk,Nico M.,Prof. Dr.,
"11973","32-FUUK","11320",Hof,Martin,prof.,"Ph.D., DSc."
"11974","32-GFUAV","11320",Šimkanin,Ján,Mgr.,PhD.
"11975","32-UTF","11320",Netočný,Karel,RNDr.,Ph.D.
"12424","32-KFM","11320",Lukáč,Pavel,prof. RNDr.,"DrSc., dr. h. c."
"12425","32-FUUK","11320",Lopušník,Radek,Mgr.,
"12427","32-UCJF","11320",Leitner,Rupert,prof. RNDr.,DrSc.
"12428","32-MUUK","11320",Lávička,Roman,doc. RNDr.,Ph.D.
"12429","32-UTF","11320",Langer,Jiří,doc. RNDr.,CSc.
"12430","32-UFAL","11320",Květoň,Pavel,RNDr.,Ph.D.
"12434","32-KA","11320",Kůrka,Petr,prof. RNDr.,CSc.
"12436","32-KPMS","11320",Kulich,Michal,doc. Mgr.,Ph.D.
"13172","32-UCJF","11320",Veselý,Petr,Mgr.,Ph.D.
"13176","32-KA","11320",Jeřábek,Emil,Mgr. et Mgr.,"Dr., Ph.D."
"13179","32-KCHFO","11320",Fučíková,Anna,Mgr.,Ph.D.
"13184","32-AUUK","11320",Haas,Jaroslav,RNDr.,Ph.D.
"13190","32-UFAL","11320",Krůza,Jan Oldřich,RNDr. ThDr.,Ph.D.
"13193","32-KFPP","11320",Šmíd,Břetislav,RNDr.,Ph.D.
"13216","32-KFA","11320",Kellnerová,Radka,Mgr.,Ph.D.
"13217","32-MUUK","11320",Souček,Ondřej,doc. RNDr.,Ph.D.
"12114","32-#EXT","11320",Golse,Francois,Prof.,
"13453","32-KFA","11320",Chum,Jaroslav,RNDr.,Ph.D.
"13456","32-KFPP","11320",Fabris,Stefano,Dr.,
"13457","32-KFPP","11320",Gillet,Marcel,Prof.,Dr.
"11038","32-ZCU","11320",Psutka,Josef,prof. Ing.,CSc.
"11039","32-UFAL","11320",Šedivý,Jan,Ing.,CSc.
"11040","32-UFAL","11320",Pecina,Pavel,doc. RNDr.,Ph.D.
"11044","32-KSVI","11320",Senft,Martin,Mgr.,Ph.D.
"11045","32-UJFAV","11320",Peřina,Vratislav,RNDr.,CSc.
"11050","32-KA","11320",Pajdla,Tomáš,doc. Ing.,Ph.D.
"11051","32-SISAL","11320",Žember,Martin,Mgr.,
"11056","32-#EXT","11320",Bertocchi,Marida,Prof. Dr.,
"11057","32-#EXT","11320",Romisch,Werner,Prof. Dr.,
"11058","32-UCJF","11320",Budínek,Radomír,Mgr.,
"11059","32-UCJF","11320",Černý,Karel,RNDr.,Ph.D.
"11062","32-UFAL","11320",Homola,Petr,Mgr.,Ph.D.
"11063","32-IUUK","11320",Koucký,Michal,prof. Mgr.,Ph.D.
"11064","32-KFKL","11320",Kalbáčová Vejpravová,Jana,prof. RNDr.,Ph.D.
"11066","32-KFPP","11320",Kocán,Pavel,doc. RNDr.,Ph.D.
"11067","32-UFAL","11320",Mírovský,Jiří,RNDr.,Ph.D.
"11068","32-KCHFO","11320",Tichý,Vladimír,Mgr.,Ph.D.
"11070","32-KPMS","11320",Strakoš,Jan,Ing.,
"11071","32-KPMS","11320",Jaroš,Petr,Mgr.,
"11075","32-KDF","11320",Koupilová,Zdeňka,RNDr.,Ph.D.
"11076","32-KFNT","11320",Srb,Pavel,Mgr.,Ph.D.
"12946","32-KFPP","11320",Veltruská,Kateřina,RNDr.,CSc.
"11494","32-MUUK","11320",Krump,Lukáš,Mgr.,Ph.D.
"12346","32-KSVI","11320",Žára,Jiří,prof. Ing.,CSc.
"12347","32-UCJF","11320",Žáček,Josef,prof. Ing.,DrSc.
"12348","32-KPMS","11320",Zvára,Petr,RNDr.,Ph.D.
"12732","32-#EXT","11320",Srivastav,Anand,Prof.,
"12349","32-FUUK","11320",Zvára,Milan,doc. RNDr.,CSc.
"12350","32-KPMS","11320",Zvára,Karel,doc. RNDr.,CSc.
"12352","32-KNM","11320",Zítko,Jan,doc. RNDr.,CSc.
"12354","32-KPMS","11320",Zichová,Jitka,RNDr.,Dr.
"13026","32-KDF","11320",Zieleniecová,Pavla,RNDr.,CSc.
"12355","32-KA","11320",Zhukavets,Natalia,RNDr.,Ph.D.
"12356","32-UFAL","11320",Zeman,Daniel,doc. RNDr.,Ph.D.
"12359","32-KSI","11320",Zamastil,Jaroslav,RNDr.,MBA
"12360","32-KMA","11320",Zajíček,Luděk,prof. RNDr.,DrSc.
"12361","32-KFKL","11320",Zajac,Štefan,,
"12362","32-FUUK","11320",Zachová,Jana,RNDr.,CSc.
"12363","32-KMA","11320",Zahradník,Miloš,doc. RNDr.,CSc.
"12364","32-KG","11320",Zahradník,Jiří,prof. RNDr.,DrSc.
"12366","32-UCJF","11320",Wilhelm,Ivan,prof. Ing.,CSc.
"12368","32-KTIML","11320",Wiedermann,Jiří,prof. RNDr.,DrSc.
"12369","32-FUUK","11320",Walter,Jindřich,,
"12370","32-#EXT","11320",Všetulová,Eva,,
"12372","32-SISAL","11320",Vrána,Jakub,Mgr.,
"12437","32-KFPP","11320",Kudrna,Pavel,doc. Mgr.,Dr.
"12438","32-FUUK","11320",Kučera,Miroslav,doc. RNDr.,CSc.
"12439","32-KAM","11320",Kučera,Luděk,prof. RNDr.,DrSc.
"12440","32-UFAL","11320",Kučera,Ondřej,RNDr.,
"12441","32-KTIML","11320",Kučera,Antonín,doc. RNDr.,CSc.
"12442","32-UFAL","11320",Kuboň,Vladislav,doc. RNDr.,Ph.D.
"12443","32-UCJF","11320",Kubík,Petr,Ing.,
"12445","32-KDM","11320",Kubát,Václav,RNDr.,CSc.
"12446","32-KSI","11320",KSI,"1",,
"12447","32-STUD","11320",Křížek,Michal,prof. RNDr.,DrSc.
"12753","32-#EXT","11320",Mlýnek,Jaroslav,,
"12448","32-KMF","11320",Křivka,Ivo,doc. RNDr.,CSc.
"12449","32-KJP","11320",Křepinská,Alexandra,PhDr.,CSc.
"12450","32-MUUK","11320",Krýsl,Svatopluk,doc. RNDr.,Ph.D.
"12451","32-KSVI","11320",Kryl,Rudolf,RNDr.,
"12452","32-UFAL","11320",Kruijff,Geert-Jan,,
"12453","32-UFAL","11320",Kruijffová,Ivana,Ing.,Dr.
"12454","32-UTF","11320",Krtouš,Pavel,prof. RNDr.,Ph.D.
"12455","32-KSVI","11320",Kršňáková,Jana,,
"12456","32-KSI","11320",Kronrádová,Květa,,
"12458","32-UFAL","11320",Krbec,Pavel,RNDr.,Ph.D.
"12459","32-KFM","11320",Kratochvíl,Petr,prof. RNDr.,DrSc.
"12460","32-KAM","11320",Kratochvíl,Jan,prof. RNDr.,CSc.
"12461","32-OVZS","11320",Kráľ,Daniel,prof. RNDr.,"Ph.D., DSc."
"12462","32-SISAL","11320",Král,Jaroslav,prof. RNDr.,DrSc.
"12463","32-KA","11320",Krajíček,Jan,prof. RNDr.,DrSc.
"12464","32-KPMS","11320",KPMS,"1",,
"12465","32-MUUK","11320",Kowalski,Oldřich,prof. RNDr.,DrSc.
"12466","32-KDSS","11320",Koubková,Alena,RNDr.,CSc.
"12467","32-#EXT","11320",Kottas,Jiří,RNDr.,CSc.
"13028","32-UTF","11320",Kotrla,Miroslav,RNDr.,CSc.
"12468","32-AUUK","11320",Kotrč,Pavel,,
"12469","32-KJP","11320",Kotrbová,Marta,,
"12470","32-UTF","11320",Kotecký,Roman,prof. RNDr.,DrSc.
"13029","32-KSI","11320",Kosík,Antonín,RNDr.,
"13491","32-KAM","11320",Hliněný,Petr,prof. RNDr.,Ph.D.
"13674","32-#EXT","11320",Janovec,Václav,Prof. RNDr.,CSc.
"13664","32-FUUK","11320",Efenberková,Michaela,RNDr.,Ph.D.
"13656","32-KPMS","11320",Petrásek,Jakub,RNDr.,
"13663","32-KPMS","11320",Jonáš,Petr,Mgr.,
"12782","32-AUUK","11320",Dzifčáková,Elena,doc. RNDr.,"CSc., DSc."
"13446","32-KPMS","11320",Orsáková,Martina,RNDr.,Ph.D.
"12774","32-#EXT","11320",Kněževič,Zoran,Prof.,
"13447","32-MUUK","11320",Bradji,Abdallah,,
"13667","32-UTF","11320",Scholtz,Martin,Mgr.,Ph.D.
"13675","32-KFNT","11320",Kočiřík,Milan,RNDr.,CSc.
"12771","32-UCJF","11320",Cieplý,Aleš,,
"13445","32-KPMS","11320",Jirsa,Ladislav,RNDr. Mgr.,Ph.D.
"13448","32-#EXT","11320",Kučera,Aleš,RNDr.,CSc.
"13583","32-KFA","11320",Hostýnek,Jiří,RNDr.,
"13459","32-#EXT","11320",Vial,Jean -Claude,Prof.,
"13589","32-KSVI","11320",Boldyš,Jiří,Mgr.,Ph.D.
"13593","32-KSVI","11320",Šorel,Michal,RNDr.,Ph.D.
"12947","32-KDM","11320",Bečvář,Jindřich,doc. RNDr.,CSc.
"11496","32-KFPP","11320",Nehasil,Václav,doc. RNDr.,Dr.
"11497","32-KG","11320",Klimeš,Luděk,RNDr.,DrSc.
"11498","32-UCJF","11320",Doležal,Zdeněk,prof. RNDr.,Dr.
"12948","32-KTIML","11320",Hric,Jan,RNDr.,
"11500","32-KNM","11320",Felcman,Jiří,doc. RNDr.,CSc.
"11501","32-KFPP","11320",Matolín,Vladimír,prof. RNDr.,DrSc.
"11502","32-KNM","11320",Knobloch,Petr,prof. Mgr.,"Dr., DSc."
"12750","32-#EXT","11320",Bábor,Petr,Ing.,Ph.D.
"12949","32-KCHFO","11320",Saturka,Martin,Mgr. et Mgr.,
"11503","32-KSI","11320",Holub,Viliam,RNDr.,Ph.D.
"11505","32-KSI","11320",Míka,Pavel,Mgr.,
"12950","32-KDSS","11320",Kalibera,Tomáš,RNDr.,Ph.D.
"11509","32-UFAL","11320",Smrž,Otakar,RNDr.,Ph.D.
"11510","32-KVOF","11320",Gabriel,Petr,RNDr.,Ph.D.
"11512","32-MUUK","11320",Bulíček,Miroslav,doc. RNDr.,Ph.D.
"11513","32-KVOF","11320",Piešová,Jaroslava,RNDr.,Ph.D.
"11514","32-KA","11320",Sotáková,Miroslava,Mgr.,
"12952","32-KFKL","11320",Rusz,Ján,RNDr.,Ph.D.
"11515","32-KA","11320",Franc,Pavel,Mgr.,
"11516","32-KPMS","11320",Ranocha,Pavel,RNDr.,Ph.D.
"11517","32-KNM","11320",Finěk,Václav,RNDr.,Ph.D.
"12953","32-KTIML","11320",Černý,Michael,Mgr.,
"11518","32-KPMS","11320",Hlávka,Zdeněk,doc. RNDr.,Ph.D.
"10975","32-KDF","11320",Jermář,Jakub,Mgr.,
"13001","32-KDM","11320",Bečvářová,Martina,prof. RNDr.,Ph.D.
"10978","32-MUUK","11320",Kreml,Ondřej,Mgr.,Ph.D.
"12758","32-#EXT","11320",Murphy,John,Dr.,
"12092","32-KJP","11320",Napoleao Dos Reis,Eva,Mgr.,
"12098","32-KPMS","11320",Kopa,Miloš,doc. RNDr. Ing.,Ph.D.
"12099","32-SISAL","11320",Rydvan,Pavel,Mgr.,
"12101","32-KPMS","11320",Belzová,Lucie,Mgr.,
"12103","32-KNM","11320",Kočvara,Michal,prof.,DrSc.
"12104","32-KPMS","11320",Janeček,Martin,RNDr.,Ph.D.
"12106","32-KPMS","11320",Lazosová,Helena,Mgr.,
"12107","32-MFCR","11320",Šťástková,Monika,RNDr.,
"12111","32-KFNT","11320",Jungwirth,Tomáš,prof.,Ph.D.
"12112","32-KFA","11320",Borák,Matouš,RNDr.,
"12113","32-KTIML","11320",Pudlák,Petr,RNDr.,Ph.D.
"12115","32-MUUK","11320",Bubák,Pavel,Mgr.,
"12116","32-KAM","11320",Nejedlý,Pavel,Mgr.,Ph.D.
"12117","32-KAM","11320",Hubička,Jan,doc. Mgr.,Ph.D.
"12120","32-KFM","11320",Šachl,Jindřich,RNDr. Ing.,Ph.D.
"12121","32-KSI","11320",Čáp,Petr,Mgr.,
"12122","32-KPMS","11320",Černý,Rostislav,RNDr.,Ph.D.
"12128","32-KMA","11320",KMA,X,,
"12129","32-KA","11320",Příhoda,Pavel,doc. Mgr.,Ph.D.
"12130","32-KA","11320",Růžička,Pavel,doc. Mgr.,Ph.D.
"12134","32-MUNI","11320",Horský,Jan,Prof. RNDr.,DrSc.
"12229","32-KCHFO","11320",Jex,Igor,Ing. prof.,DrSc.
"12230","32-FUUK","11320",Ruszová,Kateřina,RNDr. Mgr.,Ph.D.
"12231","32-KA","11320",Wehrung,Friedrich,Dr.,
"12232","32-KSI","11320",Hloušek,Pavel,RNDr.,Ph.D.
"12233","32-MUAV","11320",Ephremidze,Lasha,,
"12473","32-KPMS","11320",Koňák,Michal,,
"11567","32-KJP","11320",Hořká,Zuzana,Mgr.,
"11568","32-UCJF","11320",Hořejší,Jiří,prof. RNDr.,DrSc.
"11570","32-KDF","11320",Houfková,Jitka,RNDr.,Ph.D.
"11571","32-KMF","11320",Honskus,J.,,
"11572","32-KA","11320",Holub,Štěpán,doc. Mgr.,Ph.D.
"11573","32-UFAL","11320",Holub,Martin,RNDr.,Ph.D.
"11574","32-KMA","11320",Holický,Petr,doc. RNDr.,CSc.
"11575","32-KSI","11320",Hoa,Nguyen Duy,Mgr.,
"11577","32-FUUK","11320",Hlídek,Pavel,doc. RNDr.,CSc.
"11881","32-#EXT","11320",Brablec,Antonín,doc. RNDr.,CSc.
"11882","32-KSI","11320",Hildebrand,Antonin,,
"11883","32-KAM","11320",Slavíček,Pavel,Mgr.,Ph.D.
"11884","32-KAM","11320",Dovica,Ivan,Mgr.,
"11885","32-KAM","11320",Vyskočil,Tomáš,Mgr.,Ph.D.
"11886","32-KAM","11320",Nikoloski,Zoran,,
"11887","32-KA","11320",Chibrikov,Evgeny,,
"11888","32-KPMS","11320",Branda,Martin,doc. RNDr.,Ph.D.
"11889","32-#EXT","11320",Tarnawski,Zbigniev,Prof.,
"11890","32-UCJF","11320",Polifka,Richard,RNDr.,Ph.D.
"11893","32-KA","11320",Hojsík,Michal,RNDr.,Ph.D.
"11894","32-KSI","11320",Tykal,Jaroslav,Mgr.,
"12656","32-KSI","11320",Chernik,Katsiaryna,Mgr.,
"11895","32-KSI","11320",Eckhardt,Alan,RNDr.,Ph.D.
"11896","32-KA","11320",Šaroch,Jan,doc. Mgr.,Ph.D.
"11898","32-KDSS","11320",Malohlava,Michal,RNDr.,Ph.D.
"12657","32-KSI","11320",Hoksza,David,doc. RNDr.,Ph.D.
"11899","32-#EXT","11320",Eeckhout,Lieven,Dr.,Ph.D.
"12658","32-#EXT","11320",Post,Thierry,Prof.,Ph.D.
"11902","32-CVUT","11320",Limpouch,Jiří,prof. Ing.,CSc.
"11903","32-#EXT","11320",Krčma,František,prof. RNDr.,Ph.D.
"11904","32-KA","11320",Joščák,Daniel,RNDr.,Ph.D.
"11905","32-#EXT","11320",Tintěra,Jaroslav,doc. Ing.,CSc.
"11907","32-#EXT","11320",Madelaine,Erik,Prof.,
"11908","32-#EXT","11320",Černá,Ivana,prof. RNDr.,CSc.
"13698","32-KA","11320",Hlaváč,Martin,RNDr.,Ph.D.
"13724","32-KSVI","11320",Čertík,Ondřej,Mgr.,
"13939","32-MUNI","11320",Rosický,Jiří,prof. RNDr.,DrSc.
"11272","32-KSI","11320",Holubová,Irena,doc. RNDr.,Ph.D.
"11274","32-UCJF","11320",Tas,Petr,RNDr.,
"11275","32-UFAL","11320",Žabokrtský,Zdeněk,prof. Ing.,Ph.D.
"11277","32-KSVI","11320",Sýkora,Radek,Mgr.,
"11279","32-IUUK","11320",Kantor,Ida,,"M.Sc., Ph.D."
"11282","32-KSVI","11320",Pergel,Martin,RNDr.,Ph.D.
"11283","32-KAM","11320",Piguet,Diana,Mgr.,Ph.D.
"11285","32-KAM","11320",Franěk,Vojtěch,Mgr.,Ph.D.
"11286","32-IUUK","11320",Dvořák,Zdeněk,prof. Mgr.,Ph.D.
"11287","32-KSI","11320",Toman,Vojtěch,Mgr.,
"11288","32-KDSS","11320",Kofroň,Jan,doc. RNDr.,Ph.D.
"11291","32-KAM","11320",Hladík,Milan,prof. Mgr.,Ph.D.
"11292","32-KFA","11320",Duchon,Claude Edward,Prof.,
"11293","32-KA","11320",Barto,Libor,prof. Mgr.,Ph.D.
"11294","32-#EXT","11320",Chill,,,
"11295","32-KSI","11320",Leporská,Vlasta,Ing.,
"11296","32-KAM","11320",Sharir,Micha,,
"11297","32-KAM","11320",Cameron,P.,prof.,
"11299","32-FUUK","11320",Urbánková,Eva,RNDr.,Ph.D.
"11300","32-FUUK","11320",Veis,Martin,RNDr.,Ph.D.
"11301","32-KNM","11320",Chleboun,Jan,doc. RNDr.,CSc.
"11302","32-KTIML","11320",Kučera,Petr,RNDr.,Ph.D.
"11303","32-FUUK","11320",Lipavský,Pavel,prof.,CSc.
"11304","32-FUUK","11320",Šanda,František,doc. Mgr.,Ph.D.
"11305","32-UCJF","11320",Krtička,Milan,doc. Mgr.,Ph.D.
"11306","32-IUUK","11320",Pangrác,Ondřej,RNDr.,Ph.D.
"11307","32-KJP","11320",Svirsky,Vladimir,,MA
"11308","32-KG","11320",Kukačka,Martin,Mgr.,Ph.D.
"11466","32-KMA","11320",Spurný,Jiří,prof. RNDr.,"Ph.D., DSc."
"12685","32-KFM","11320",Sprušil,Boris,Prof. RNDr.,CSc.
"11467","32-MUUK","11320",Souček,Vladimír,prof. RNDr.,DrSc.
"11469","32-MUUK","11320",Somberg,Petr,doc. RNDr.,Ph.D.
"12686","32-KSVI","11320",Sochor,Cyril,Mgr.,
"11470","32-KFPP","11320",Sobotka,Miloš,RNDr.,CSc.
"11471","32-KFPP","11320",Sobotík,Pavel,doc. RNDr.,CSc.
"12687","32-KFM","11320",Smola,Bohumil,doc. RNDr.,CSc.
"11473","32-KMF","11320",Slavínská,Danka,doc.,"prom. fyz., CSc."
"11475","32-KSI","11320",Skultety,Miroslav,,
"11476","32-KFNT","11320",Skrbek,Ladislav,prof. RNDr.,DrSc.
"11478","32-KCHFO","11320",Skála,Lubomír,prof. RNDr.,DrSc.
"11479","32-KTIML","11320",Simon,Petr,prof. RNDr.,DrSc.
"11481","32-UFAL","11320",Sgall,Petr,prof. PhDr.,DrSc.
"11482","32-KFA","11320",Setvák,Martin,RNDr.,CSc.
"11483","32-UTF","11320",Semerák,Oldřich,doc. RNDr.,DSc.
"11741","32-KPMS","11320",Seidler,Jan,RNDr.,CSc.
"11742","32-UFAL","11320",Ptáček,Jan,Mgr.,
"11743","32-KFKL","11320",Sechovský,Vladimír,prof. RNDr.,DrSc.
"11744","32-KNM","11320",Segeth,Karel,prof. doc. RNDr.,CSc.
"11747","32-KFPP","11320",Santolík,Ondřej,prof. RNDr.,Dr.
"11748","32-KFA","11320",Sandev,M,,
"11749","32-KJP","11320",Salkeld,I.,,
"11751","32-UCJF","11320",Řídký,Jan,prof.,DrSc.
"11753","32-KFKL","11320",Rychetský,Ivan,,
"11755","32-KSI","11320",Rubač,Tomáš,RNDr.,
"11756","32-MUUK","11320",Roubíček,Tomáš,prof. Ing.,DrSc.
"11910","32-KA","11320",Marković,Petar,,
"11911","32-KDM","11320",Trkovská,Dana,RNDr.,Ph.D.
"12661","32-KSVI","11320",Štěpán,Petr,Mgr.,
"11912","32-#EXT","11320",Issarny,Valérie,Prof.,
"11913","32-KSVI","11320",Římský,Pavel,Mgr.,
"11914","32-KDM","11320",Staněk,Jakub,RNDr.,Ph.D.
"11915","32-KPMS","11320",Helisová,Kateřina,doc. RNDr.,Ph.D.
"11916","32-KTIML","11320",Kadlec,Rudolf,Mgr.,Ph.D.
"11918","32-UFAL","11320",Pognan,Patrice,prof.,
"11919","32-KDSS","11320",Šerý,Ondřej,RNDr.,Ph.D.
"12663","32-#EXT","11320",Sichler,Jiří,Prof.,
"11921","32-KJP","11320",Slattery,Erin Ferretti,,
"11922","32-MUUK","11320",Sikora,Martin,Mgr.,Ph.D.
"12664","32-#EXT","11320",De Boer,Frank Roelof,,
"11923","32-UCJF","11320",Iorio,Alfredo,prof.,Ph.D.
"11924","32-UTF","11320",Houfek,Karel,doc. RNDr.,Ph.D.
"11927","32-KPMS","11320",Maciak,Matúš,doc. RNDr.,Ph.D.
"11929","32-KPMS","11320",Ševčík,Jaroslav,Mgr.,
"13031","32-#EXT","11320",Assmann,Uwe,prof. Dr.,
"12691","32-#EXT","11320",Neugebauer,Rolf,Prof.,
"12560","32-UCJF","11320",Brož,Jan,RNDr.,
"12562","32-KSI","11320",Šimek,Jan,Bc.,
"12565","32-UCJF","11320",Reimer,Petr,,
"13584","32-UTF","11320",Svítek,Otakar,doc. RNDr.,Ph.D.
"12568","32-UCJF","11320",Soustružník,Karel,RNDr.,Ph.D.
"12569","32-#EXT","11320",David,Pavel,Doc. RNDr.,CSc.
"12570","32-#EXT","11320",Wolf,Armin,Dr.,
"12571","32-KVOF","11320",Vlach,Martin,doc. RNDr.,Ph.D.
"12572","32-#EXT","11320",Gemperlová,Juliana,RNDr.,CSc.
"12573","32-#EXT","11320",Švejcar,Jiří,Prof.RNDr.,CSc.
"12575","32-KSVI","11320",Kelemen,Jozef,Prof. RNDr.,DrSc.
"12577","32-KFPP","11320",Horáček,Jan,Mgr.,
"12578","32-FUUK","11320",Dohnálek,Jan,Ing.,Ph.D.
"12579","32-KSI","11320",Daněček,Petr,Mgr.,Ph.D.
"12580","32-KFNT","11320",Melikhova,Oksana,Ing.,Ph.D.
"12582","32-KPMS","11320",Tvrdý,Zdeněk,,
"12583","32-KFA","11320",Eben,Kryštof,RNDr.,CSc.
"12584","32-UFEAV","11320",Slavík,Radan,RNDr.,Ph.D.
"13180","32-KFPP","11320",Krupař,Vratislav,RNDr. Dr.,Ph.D.
"13439","32-KFM","11320",Mathis,Kristián,prof. RNDr.,"Ph.D., DrSc."
"13423","32-UFAL","11320",Kolářová,Veronika,Mgr.,Ph.D.
